approvedSymbol	targetId	pathways	pathwayTerms	neuroFluxSubset	totalScoreNorm	neuroFluxTarget	geneticAD	maxPhase	isDrugTarget	UMAP 1	UMAP 2	cluster	clusterManual	clusterName3Words	clusterNameReactome	clusterNameGOBP	prioritised
EP300	ENSG00000100393	R-HSA-9006936; R-HSA-2644603; R-HSA-9013694; R-HSA-1980143; R-HSA-9006934; R-HSA-2644606; R-HSA-5663202; R-HSA-157118; R-HSA-2894862; R-HSA-2644602; R-HSA-168249; R-HSA-1980145; R-HSA-9012852; R-HSA-2894858; R-HSA-9024446; R-HSA-69278; R-HSA-9006931; R-HSA-69275; R-HSA-9839373; R-HSA-1234174; R-HSA-9029569; R-HSA-453274; R-HSA-1266738; R-HSA-168256; R-HSA-162582; R-HSA-1640170	"Signaling by TGFB family members; Signaling by NOTCH1 in Cancer; Signaling by NOTCH4; Signaling by NOTCH1; Signaling by Receptor Tyrosine Kinases; Constitutive Signaling by NOTCH1 PEST Domain Mutants; Diseases of signal transduction by growth factor receptors and second messengers; Signaling by NOTCH; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Signaling by NOTCH1 PEST Domain Mutants in Cancer; Innate Immune System; Signaling by NOTCH2; Signaling by NOTCH3; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; NR1H2 and NR1H3-mediated signaling; Cell Cycle, Mitotic; Signaling by Nuclear Receptors; G2/M Transition; Signaling by TGFBR3; Cellular response to hypoxia; NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux; Mitotic G2-G2/M phases; Developmental Biology; Immune System; Signal Transduction; Cell Cycle"		0	0	1		0	1.5512484	6.31001	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
FAF2	ENSG00000113194	R-HSA-168249; R-HSA-6798695; R-HSA-9012999; R-HSA-168256; R-HSA-162582	Innate Immune System; Neutrophil degranulation; RHO GTPase cycle; Immune System; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	0.091179095	12.428702	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
FGF23	ENSG00000118972	R-HSA-5663202; R-HSA-9006934; R-HSA-8957275; R-HSA-162582	Diseases of signal transduction by growth factor receptors and second messengers; Signaling by Receptor Tyrosine Kinases; Post-translational protein phosphorylation; Signal Transduction	"PSEN1.Intron4, AD_MIX"	0.150601228	1	0		0	0.063408405	8.061913	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
HBEGF	ENSG00000113070	R-HSA-1236394; R-HSA-5663202; R-HSA-9006934; R-HSA-1251985; R-HSA-9006931; R-HSA-199991; R-HSA-5653656; R-HSA-162582	Signaling by ERBB4; Diseases of signal transduction by growth factor receptors and second messengers; Signaling by Receptor Tyrosine Kinases; Nuclear signaling by ERBB4; Signaling by Nuclear Receptors; Membrane Trafficking; Vesicle-mediated transport; Signal Transduction		0	0	1		0	-1.9494941	6.8359346	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
HDAC2	ENSG00000196591	R-HSA-5663202; R-HSA-9675108; R-HSA-2644606; R-HSA-73887; R-HSA-1980143; R-HSA-2894858; R-HSA-2894862; R-HSA-157118; R-HSA-9006934; R-HSA-2644603; R-HSA-2644602; R-HSA-193704; R-HSA-1266738; R-HSA-162582	Diseases of signal transduction by growth factor receptors and second messengers; Nervous system development; Constitutive Signaling by NOTCH1 PEST Domain Mutants; Death Receptor Signaling; Signaling by NOTCH1; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Signaling by NOTCH; Signaling by Receptor Tyrosine Kinases; Signaling by NOTCH1 in Cancer; Signaling by NOTCH1 PEST Domain Mutants in Cancer; p75 NTR receptor-mediated signalling; Developmental Biology; Signal Transduction	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	0	1	1	2.2453215	6.164226	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	1
HEYL	ENSG00000163909	R-HSA-2894858; R-HSA-2894862; R-HSA-2644603; R-HSA-2644606; R-HSA-157118; R-HSA-2644602; R-HSA-1980143; R-HSA-5663202; R-HSA-9012852; R-HSA-421270; R-HSA-162582; R-HSA-1500931	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Signaling by NOTCH1 in Cancer; Constitutive Signaling by NOTCH1 PEST Domain Mutants; Signaling by NOTCH; Signaling by NOTCH1 PEST Domain Mutants in Cancer; Signaling by NOTCH1; Diseases of signal transduction by growth factor receptors and second messengers; Signaling by NOTCH3; Cell-cell junction organization; Signal Transduction; Cell-Cell communication		0	0	1		0	3.039671	5.4323735	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
HGF	ENSG00000019991	R-HSA-5663202; R-HSA-9006934; R-HSA-76002; R-HSA-168256; R-HSA-162582	"Diseases of signal transduction by growth factor receptors and second messengers; Signaling by Receptor Tyrosine Kinases; Platelet activation, signaling and aggregation; Immune System; Signal Transduction"		0	0	1		0	-1.2055693	9.973377	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
HMOX2	ENSG00000103415	R-HSA-6798695; R-HSA-168249; R-HSA-9012999; R-HSA-168256; R-HSA-382551; R-HSA-162582	Neutrophil degranulation; Innate Immune System; RHO GTPase cycle; Immune System; Transport of small molecules; Signal Transduction	"SORL1.null, AD_MIX"	0.082165326	1	0		0	0.85436815	12.435736	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
JAG1	ENSG00000101384	R-HSA-9012852; R-HSA-2644602; R-HSA-5663202; R-HSA-2894862; R-HSA-1980145; R-HSA-9013694; R-HSA-2644606; R-HSA-2894858; R-HSA-9013507; R-HSA-157118; R-HSA-1980143; R-HSA-2644603; R-HSA-2122948; R-HSA-2979096; R-HSA-9012999; R-HSA-1266738; R-HSA-162582	Signaling by NOTCH3; Signaling by NOTCH1 PEST Domain Mutants in Cancer; Diseases of signal transduction by growth factor receptors and second messengers; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Signaling by NOTCH2; Signaling by NOTCH4; Constitutive Signaling by NOTCH1 PEST Domain Mutants; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; NOTCH3 Activation and Transmission of Signal to the Nucleus; Signaling by NOTCH; Signaling by NOTCH1; Signaling by NOTCH1 in Cancer; Activated NOTCH1 Transmits Signal to the Nucleus; NOTCH2 Activation and Transmission of Signal to the Nucleus; RHO GTPase cycle; Developmental Biology; Signal Transduction		0	0	1		0	2.1210513	5.7734594	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
MAML3	ENSG00000196782	R-HSA-2644602; R-HSA-2894858; R-HSA-1980143; R-HSA-157118; R-HSA-1980145; R-HSA-2644603; R-HSA-9013694; R-HSA-2644606; R-HSA-9012852; R-HSA-2894862; R-HSA-5663202; R-HSA-1266738; R-HSA-162582	Signaling by NOTCH1 PEST Domain Mutants in Cancer; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; Signaling by NOTCH1; Signaling by NOTCH; Signaling by NOTCH2; Signaling by NOTCH1 in Cancer; Signaling by NOTCH4; Constitutive Signaling by NOTCH1 PEST Domain Mutants; Signaling by NOTCH3; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Diseases of signal transduction by growth factor receptors and second messengers; Developmental Biology; Signal Transduction		0	0	1		0	2.6653724	5.541153	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
NEURL1	ENSG00000107954	R-HSA-9012852; R-HSA-2122948; R-HSA-2894862; R-HSA-2644606; R-HSA-9013507; R-HSA-2644603; R-HSA-2894858; R-HSA-2979096; R-HSA-1980143; R-HSA-157118; R-HSA-1980145; R-HSA-2644602; R-HSA-5663202; R-HSA-162582	Signaling by NOTCH3; Activated NOTCH1 Transmits Signal to the Nucleus; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Constitutive Signaling by NOTCH1 PEST Domain Mutants; NOTCH3 Activation and Transmission of Signal to the Nucleus; Signaling by NOTCH1 in Cancer; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; NOTCH2 Activation and Transmission of Signal to the Nucleus; Signaling by NOTCH1; Signaling by NOTCH; Signaling by NOTCH2; Signaling by NOTCH1 PEST Domain Mutants in Cancer; Diseases of signal transduction by growth factor receptors and second messengers; Signal Transduction		0	0	1		0	2.2397802	5.5174694	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
PLCG2	ENSG00000197943	R-HSA-168249; R-HSA-2172127; R-HSA-9680350; R-HSA-9658195; R-HSA-166016; R-HSA-1280218; R-HSA-9824443; R-HSA-76002; R-HSA-168898; R-HSA-168256; R-HSA-162582	"Innate Immune System; DAP12 interactions; Signaling by CSF1 (M-CSF) in myeloid cells; Leishmania infection; Toll Like Receptor 4 (TLR4) Cascade; Adaptive Immune System; Parasitic Infection Pathways; Platelet activation, signaling and aggregation; Toll-like Receptor Cascades; Immune System; Signal Transduction"		0	0	1		0	0.014436986	12.1121645	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
PSEN1	ENSG00000080815	R-HSA-1980145; R-HSA-2644606; R-HSA-2979096; R-HSA-168249; R-HSA-9012852; R-HSA-157118; R-HSA-2894858; R-HSA-204998; R-HSA-422475; R-HSA-9675108; R-HSA-2122948; R-HSA-6798695; R-HSA-1236394; R-HSA-1251985; R-HSA-73887; R-HSA-193704; R-HSA-5663202; R-HSA-2644602; R-HSA-3928665; R-HSA-1474228; R-HSA-2644603; R-HSA-9006936; R-HSA-9013694; R-HSA-9006934; R-HSA-2682334; R-HSA-9013507; R-HSA-1980143; R-HSA-2894862; R-HSA-1266738; R-HSA-168256; R-HSA-9839373; R-HSA-162582; R-HSA-1474244	"Signaling by NOTCH2; Constitutive Signaling by NOTCH1 PEST Domain Mutants; NOTCH2 Activation and Transmission of Signal to the Nucleus; Innate Immune System; Signaling by NOTCH3; Signaling by NOTCH; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; Cell death signalling via NRAGE, NRIF and NADE; Axon guidance; Nervous system development; Activated NOTCH1 Transmits Signal to the Nucleus; Neutrophil degranulation; Signaling by ERBB4; Nuclear signaling by ERBB4; Death Receptor Signaling; p75 NTR receptor-mediated signalling; Diseases of signal transduction by growth factor receptors and second messengers; Signaling by NOTCH1 PEST Domain Mutants in Cancer; EPH-ephrin mediated repulsion of cells; Degradation of the extracellular matrix; Signaling by NOTCH1 in Cancer; Signaling by TGFB family members; Signaling by NOTCH4; Signaling by Receptor Tyrosine Kinases; EPH-Ephrin signaling; NOTCH3 Activation and Transmission of Signal to the Nucleus; Signaling by NOTCH1; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Developmental Biology; Immune System; Signaling by TGFBR3; Signal Transduction; Extracellular matrix organization"		0	0	1	1	1	0.7645665	7.03671	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	1
PSEN2	ENSG00000143801	R-HSA-1980143; R-HSA-1236394; R-HSA-2894858; R-HSA-2682334; R-HSA-422475; R-HSA-3928665; R-HSA-193704; R-HSA-204998; R-HSA-1251985; R-HSA-2979096; R-HSA-9006936; R-HSA-9675108; R-HSA-2644606; R-HSA-2644603; R-HSA-2894862; R-HSA-9012852; R-HSA-157118; R-HSA-9013507; R-HSA-1980145; R-HSA-9006934; R-HSA-2644602; R-HSA-9013694; R-HSA-5663202; R-HSA-73887; R-HSA-2122948; R-HSA-9839373; R-HSA-1266738; R-HSA-162582	"Signaling by NOTCH1; Signaling by ERBB4; Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer; EPH-Ephrin signaling; Axon guidance; EPH-ephrin mediated repulsion of cells; p75 NTR receptor-mediated signalling; Cell death signalling via NRAGE, NRIF and NADE; Nuclear signaling by ERBB4; NOTCH2 Activation and Transmission of Signal to the Nucleus; Signaling by TGFB family members; Nervous system development; Constitutive Signaling by NOTCH1 PEST Domain Mutants; Signaling by NOTCH1 in Cancer; Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants; Signaling by NOTCH3; Signaling by NOTCH; NOTCH3 Activation and Transmission of Signal to the Nucleus; Signaling by NOTCH2; Signaling by Receptor Tyrosine Kinases; Signaling by NOTCH1 PEST Domain Mutants in Cancer; Signaling by NOTCH4; Diseases of signal transduction by growth factor receptors and second messengers; Death Receptor Signaling; Activated NOTCH1 Transmits Signal to the Nucleus; Signaling by TGFBR3; Developmental Biology; Signal Transduction"		0	0	1		0	0.5335501	6.1854277	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
RAC1	ENSG00000136238	R-HSA-73887; R-HSA-204998; R-HSA-193704; R-HSA-168249; R-HSA-2682334; R-HSA-3928665; R-HSA-5663202; R-HSA-9675108; R-HSA-9006934; R-HSA-422475; R-HSA-6798695; R-HSA-194138; R-HSA-162906; R-HSA-1280218; R-HSA-199991; R-HSA-76002; R-HSA-2172127; R-HSA-9658195; R-HSA-9012999; R-HSA-9824443; R-HSA-4420097; R-HSA-1266738; R-HSA-5653656; R-HSA-168256; R-HSA-162582	"Death Receptor Signaling; Cell death signalling via NRAGE, NRIF and NADE; p75 NTR receptor-mediated signalling; Innate Immune System; EPH-Ephrin signaling; EPH-ephrin mediated repulsion of cells; Diseases of signal transduction by growth factor receptors and second messengers; Nervous system development; Signaling by Receptor Tyrosine Kinases; Axon guidance; Neutrophil degranulation; Signaling by VEGF; HIV Infection; Adaptive Immune System; Membrane Trafficking; Platelet activation, signaling and aggregation; DAP12 interactions; Leishmania infection; RHO GTPase cycle; Parasitic Infection Pathways; VEGFA-VEGFR2 Pathway; Developmental Biology; Vesicle-mediated transport; Immune System; Signal Transduction"		0	0	1		0	1.8487089	9.049073	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
RAP1B	ENSG00000127314	R-HSA-168249; R-HSA-9006934; R-HSA-6798695; R-HSA-5663202; R-HSA-76002; R-HSA-1280218; R-HSA-168256; R-HSA-162582	"Innate Immune System; Signaling by Receptor Tyrosine Kinases; Neutrophil degranulation; Diseases of signal transduction by growth factor receptors and second messengers; Platelet activation, signaling and aggregation; Adaptive Immune System; Immune System; Signal Transduction"	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.195840437	1	0		0	0.31398746	11.535059	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
RHOG	ENSG00000177105	R-HSA-6798695; R-HSA-168249; R-HSA-5663202; R-HSA-9012999; R-HSA-76002; R-HSA-168256; R-HSA-162582	"Neutrophil degranulation; Innate Immune System; Diseases of signal transduction by growth factor receptors and second messengers; RHO GTPase cycle; Platelet activation, signaling and aggregation; Immune System; Signal Transduction"	"SORL1.null, AD_MIX"	0.150601228	1	0		0	0.43198478	11.896722	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
TGFB1	ENSG00000105329	R-HSA-5663202; R-HSA-9006936; R-HSA-9839373; R-HSA-76002; R-HSA-168256; R-HSA-1266738; R-HSA-162582; R-HSA-1474244	"Diseases of signal transduction by growth factor receptors and second messengers; Signaling by TGFB family members; Signaling by TGFBR3; Platelet activation, signaling and aggregation; Immune System; Developmental Biology; Signal Transduction; Extracellular matrix organization"		0	0	1		0	0.11951089	8.804086	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
TRAT1	ENSG00000163519	R-HSA-5663202; R-HSA-1280218; R-HSA-168256; R-HSA-162582	Diseases of signal transduction by growth factor receptors and second messengers; Adaptive Immune System; Immune System; Signal Transduction	"PSEN1.Intron4, SORL1.null, AD_MONO.MIX, AD_MIX"	0.328699024	1	0		0	0.92696065	11.228333	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
VCP	ENSG00000165280	R-HSA-5663202; R-HSA-168249; R-HSA-6798695; R-HSA-9012999; R-HSA-168256; R-HSA-162582; R-HSA-382551	Diseases of signal transduction by growth factor receptors and second messengers; Innate Immune System; Neutrophil degranulation; RHO GTPase cycle; Immune System; Signal Transduction; Transport of small molecules	"SORL1.null, AD_MIX"	0.082165326	1	1		0	0.9667848	12.099466	22		Notch1 / Transduction / Domain	Signaling by NOTCH3	cell surface receptor signaling pathway	0
CCR1	ENSG00000163823	R-HSA-168256; R-HSA-162582	Immune System; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.390466348	1	0		0	-3.865007	11.663877	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	0
CXCR2	ENSG00000180871	R-HSA-6798695; R-HSA-168249; R-HSA-168256; R-HSA-162582	Neutrophil degranulation; Innate Immune System; Immune System; Signal Transduction	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	-1.604661	12.888642	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	0
ELMO1	ENSG00000155849	R-HSA-9006934; R-HSA-168249; R-HSA-9824443; R-HSA-194138; R-HSA-162906; R-HSA-9658195; R-HSA-4420097; R-HSA-168256; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Innate Immune System; Parasitic Infection Pathways; Signaling by VEGF; HIV Infection; Leishmania infection; VEGFA-VEGFR2 Pathway; Immune System; Signal Transduction		0	0	1		0	-2.511112	10.079289	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	1
FOS	ENSG00000170345	R-HSA-168249; R-HSA-9006934; R-HSA-168898; R-HSA-9006931; R-HSA-166016; R-HSA-168256; R-HSA-162582	Innate Immune System; Signaling by Receptor Tyrosine Kinases; Toll-like Receptor Cascades; Signaling by Nuclear Receptors; Toll Like Receptor 4 (TLR4) Cascade; Immune System; Signal Transduction	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.33271224	1	0		0	-2.374221	12.049461	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	1
IL3	ENSG00000164399	R-HSA-168256; R-HSA-162582	Immune System; Signal Transduction	PSEN1.Intron4	0.011405984	1	0		0	-4.1799073	12.3830805	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	0
IL33	ENSG00000137033	R-HSA-168256; R-HSA-162582	Immune System; Signal Transduction	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	-4.372381	12.4418745	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	0
MAPKAPK3	ENSG00000114738	R-HSA-168249; R-HSA-9006934; R-HSA-168898; R-HSA-4420097; R-HSA-166016; R-HSA-194138; R-HSA-168256; R-HSA-162582	Innate Immune System; Signaling by Receptor Tyrosine Kinases; Toll-like Receptor Cascades; VEGFA-VEGFR2 Pathway; Toll Like Receptor 4 (TLR4) Cascade; Signaling by VEGF; Immune System; Signal Transduction	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	1		0	-2.3596153	11.133488	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	0
MEF2C	ENSG00000081189	R-HSA-9006934; R-HSA-168249; R-HSA-168898; R-HSA-166016; R-HSA-1266738; R-HSA-168256; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Innate Immune System; Toll-like Receptor Cascades; Toll Like Receptor 4 (TLR4) Cascade; Developmental Biology; Immune System; Signal Transduction		0	0	1		0	-1.978079	12.614863	23		Immune / Transduction / Innate	Immune System	intracellular signaling cassette	0
